"place","check_in","check_out","hotel name","no_rooms","group_adults","hotel_link"
"Singapore","15/5/2017","16/5/2017","Royal Plaza on Scotts","1","2","https://www.booking.com/hotel/sg/royal-plaza-on-scotts.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=2508908_100332642_0_2_0;all_sr_blocks=2508908_100332642_0_2_0;room1=A%2CA;hpos=16;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX16;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Pan Pacific Serviced Suites Beach Road","1","2","https://www.booking.com/hotel/sg/pan-pacific-serviced-suites-beach-road.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;soh=1;highlighted_blocks=;all_sr_blocks=;room1=A%2CA;soldout=0%2C0;hpos=17;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX17;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Orchard Hotel Singapore","1","2","https://www.booking.com/hotel/sg/orchard-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=2512702_95148949_0_2_0;all_sr_blocks=2512702_95148949_0_2_0;room1=A%2CA;hpos=18;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX18;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Fairmont Singapore","1","2","https://www.booking.com/hotel/sg/fairmont-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=2628810_100269279_2_1_0;all_sr_blocks=2628810_100269279_2_1_0;room1=A%2CA;hpos=19;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX19;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Crowne Plaza Changi Airport","1","2","https://www.booking.com/hotel/sg/crowne-plaza-changi-airport.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=2514715_99722465_0_42_0;all_sr_blocks=2514715_99722465_0_42_0;room1=A%2CA;hpos=20;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX20;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Park Regis Singapore","1","2","https://www.booking.com/hotel/sg/park-regis-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=26270407_91469265_0_2_0;all_sr_blocks=26270407_91469265_0_2_0;room1=A%2CA;hpos=21;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX21;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Oasia Hotel Novena, Singapore by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/oasia-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=29697601_91309112_0_2_0;all_sr_blocks=29697601_91309112_0_2_0;room1=A%2CA;hpos=22;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX22;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Goodwood Park Hotel","1","2","https://www.booking.com/hotel/sg/goodwood-park.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=4550401_91287883_2_2_0;all_sr_blocks=4550401_91287883_2_2_0;room1=A%2CA;hpos=23;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX23;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Swissotel The Stamford","1","2","https://www.booking.com/hotel/sg/swissotelsingapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;soh=1;highlighted_blocks=;all_sr_blocks=;room1=A%2CA;soldout=0%2C0;hpos=24;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX24;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Novotel Clarke Quay","1","2","https://www.booking.com/hotel/sg/clarke-quay-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=2501825_95456841_0_2_0;all_sr_blocks=2501825_95456841_0_2_0;room1=A%2CA;hpos=25;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX25;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Oasia Hotel Downtown, Singapore by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/oasia-downtown-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=171058901_90117020_0_2_0;all_sr_blocks=171058901_90117020_0_2_0;room1=A%2CA;hpos=26;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX26;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Orchard Parade Hotel by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/orchard-parade.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=2510501_100926471_0_0_0;all_sr_blocks=2510501_100926471_0_0_0;room1=A%2CA;hpos=27;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX27;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","PARKROYAL on Beach Road","1","2","https://www.booking.com/hotel/sg/parkroyal-on-beach-road.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=2513506_94104017_0_2_0;all_sr_blocks=2513506_94104017_0_2_0;room1=A%2CA;hpos=28;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX28;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Carlton Hotel Singapore","1","2","https://www.booking.com/hotel/sg/carlton.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=2504214_95148830_2_2_0;all_sr_blocks=2504214_95148830_2_2_0;room1=A%2CA;hpos=29;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX29;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","PARKROYAL on Kitchener Road","1","2","https://www.booking.com/hotel/sg/parkroyal-on-kitchener-road.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=2513611_95148957_0_1_0;all_sr_blocks=2513611_95148957_0_1_0;room1=A%2CA;hpos=30;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX30;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Orchard Scotts Residences by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/orchard-scotts-residences.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;soh=1;highlighted_blocks=;all_sr_blocks=;room1=A%2CA;soldout=0%2C0;hpos=31;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX31;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Park Hotel Clarke Quay","1","2","https://www.booking.com/hotel/sg/park-clarke-quay.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=2516401_95148995_0_2_0;all_sr_blocks=2516401_95148995_0_2_0;room1=A%2CA;hpos=32;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX32;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Village Hotel Bugis by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/golden-landmark.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=2510907_97018079_0_2_0;all_sr_blocks=2510907_97018079_0_2_0;room1=A%2CA;hpos=33;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX33;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Hotel Jen Tanglin Singapore by Shangri-la","1","2","https://www.booking.com/hotel/sg/traders-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=17560008_98582296_0_42_0;all_sr_blocks=17560008_98582296_0_42_0;room1=A%2CA;hpos=34;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX34;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Destination Singapore Beach Road","1","2","https://www.booking.com/hotel/sg/destination-singapore-beach-road.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=179083201_91186356_0_1_0;all_sr_blocks=179083201_91186356_0_1_0;room1=A%2CA;hpos=35;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX35;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Four Seasons Hotel Singapore","1","2","https://www.booking.com/hotel/sg/four-season-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=45388703_97558380_2_2_0;all_sr_blocks=45388703_97558380_2_2_0;room1=A%2CA;hpos=36;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX36;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","InterContinental Singapore","1","2","https://www.booking.com/hotel/sg/intercontinental-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=2510330_100090120_0_1_0;all_sr_blocks=2510330_100090120_0_1_0;room1=A%2CA;hpos=37;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX37;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Far East Plaza Residences by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/far-east-plaza.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;soh=1;highlighted_blocks=;all_sr_blocks=;room1=A%2CA;soldout=0%2C0;hpos=38;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX38;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Singapore Marriott Tang Plaza Hotel","1","2","https://www.booking.com/hotel/sg/singapore-marriott.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=2514914_95155105_0_42_0;all_sr_blocks=2514914_95155105_0_42_0;room1=A%2CA;hpos=39;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX39;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Resorts World Sentosa - Hard Rock Hotel","1","2","https://www.booking.com/hotel/sg/resorts-world-sentosa-hard-rock.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=27052701_98335763_2_2_0;all_sr_blocks=27052701_98335763_2_2_0;room1=A%2CA;hpos=40;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX40;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Hotel Grand Central","1","2","https://www.booking.com/hotel/sg/grand-central.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=132890811_85733366_0_2_0;all_sr_blocks=132890811_85733366_0_2_0;room1=A%2CA;hpos=41;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX41;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","M Hotel Singapore","1","2","https://www.booking.com/hotel/sg/m-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=2512509_91284903_0_2_0;all_sr_blocks=2512509_91284903_0_2_0;room1=A%2CA;hpos=42;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX42;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Resorts World Sentosa - Festive Hotel","1","2","https://www.booking.com/hotel/sg/resorts-world-sentosa-festive.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=27056302_98335742_2_2_0;all_sr_blocks=27056302_98335742_2_2_0;room1=A%2CA;hpos=43;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX43;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Carlton City Hotel Singapore","1","2","https://www.booking.com/hotel/sg/carlton-city-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=53918803_91333063_0_1_0;all_sr_blocks=53918803_91333063_0_1_0;room1=A%2CA;hpos=44;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX44;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Studio M Hotel","1","2","https://www.booking.com/hotel/sg/studio-m.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=17561401_91297035_0_2_0;all_sr_blocks=17561401_91297035_0_2_0;room1=A%2CA;hpos=45;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX45;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Mercure Singapore Bugis","1","2","https://www.booking.com/hotel/sg/mercure-singapore-bugis.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=172775504_94618052_0_2_0;all_sr_blocks=172775504_94618052_0_2_0;room1=A%2CA;hpos=46;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX46;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Hotel Chancellor@Orchard","1","2","https://www.booking.com/hotel/sg/chancellor-orchard.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=132891902_85741478_2_2_0;all_sr_blocks=132891902_85741478_2_2_0;room1=A%2CA;hpos=47;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX47;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","The Quincy Hotel by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/quincy.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=2516702_99511511_0_1_0;all_sr_blocks=2516702_99511511_0_1_0;room1=A%2CA;hpos=48;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX48;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Amara Singapore","1","2","https://www.booking.com/hotel/sg/amara-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=2511005_95148922_0_2_0;all_sr_blocks=2511005_95148922_0_2_0;room1=A%2CA;hpos=49;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX49;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Le Méridien Singapore, Sentosa","1","2","https://www.booking.com/hotel/sg/le-meridien-singapore-sentosa.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=29347334_94398528_2_2_0;all_sr_blocks=29347334_94398528_2_2_0;room1=A%2CA;hpos=50;dest_type=city;dest_id=-73635;srfid=9d4ac695f51419150dca89f24daa1ccf4e6644bfX50;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Amara Sanctuary Resort Sentosa","1","2","https://www.booking.com/hotel/sg/amara-sanctuary-resort-sentosa.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=2512301_95148939_2_42_0;all_sr_blocks=2512301_95148939_2_42_0;room1=A%2CA;hpos=1;dest_type=city;dest_id=-73635;srfid=c84c1f70e9b81898c7867dfb3d35c75c6b20a26bX45;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Capri by Fraser Changi City, Singapore","1","2","https://www.booking.com/hotel/sg/capri-by-fraser.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=40071721_94457084_0_2_0;all_sr_blocks=40071721_94457084_0_2_0;room1=A%2CA;hpos=2;dest_type=city;dest_id=-73635;srfid=c84c1f70e9b81898c7867dfb3d35c75c6b20a26bX46;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","Treetops Executive Residences","1","2","https://www.booking.com/hotel/sg/treetops-executive-residences.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;soh=1;highlighted_blocks=;all_sr_blocks=;room1=A%2CA;soldout=0%2C0;hpos=3;dest_type=city;dest_id=-73635;srfid=c84c1f70e9b81898c7867dfb3d35c75c6b20a26bX47;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","15/5/2017","16/5/2017","The Elizabeth Hotel by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/the-elizabeth.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-15;checkout=2017-05-16;ucfs=1;highlighted_blocks=2510601_95148913_0_2_0;all_sr_blocks=2510601_95148913_0_2_0;room1=A%2CA;hpos=4;dest_type=city;dest_id=-73635;srfid=c84c1f70e9b81898c7867dfb3d35c75c6b20a26bX48;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
